Source,Target,Weight,source_ct,target_ct
RMDR,RMDVL,3,Motor neuron,Motor neuron
RMDR,RMER,2,Motor neuron,Motor neuron
RMDR,RMHR,3,Motor neuron,Motor neuron
RMDR,CEPVL,1,Motor neuron,Modulatory neuron
OLQVR,IL2R,3,Sensory neuron,Sensory neuron
OLQVR,PVPR,1,Sensory neuron,Interneuron
OLQVR,RIGR,1,Sensory neuron,Interneuron
OLQVR,IL1VR,1,Sensory neuron,Motor neuron
OLQVR,RMDVL,5,Sensory neuron,Motor neuron
OLQVR,RMER,1,Sensory neuron,Motor neuron
OLQVR,RMHR,1,Sensory neuron,Motor neuron
OLQVR,RICR,1,Sensory neuron,Modulatory neuron
URBR,IL2R,1,Sensory neuron,Sensory neuron
URBR,OLQDR,3,Sensory neuron,Sensory neuron
URBR,OLQVR,1,Sensory neuron,Sensory neuron
URBR,URXR,8,Sensory neuron,Sensory neuron
URBR,ADAR,2,Sensory neuron,Interneuron
URBR,AVJL,2,Sensory neuron,Modulatory neuron
URBR,IL1R,1,Sensory neuron,Motor neuron
URBR,RMHL,3,Sensory neuron,Motor neuron
URBR,RMHR,1,Sensory neuron,Motor neuron
URBR,SMBDL,1,Sensory neuron,Motor neuron
URBR,CEPDR,3,Sensory neuron,Modulatory neuron
URBR,RICL,4,Sensory neuron,Modulatory neuron
URBR,RICR,6,Sensory neuron,Modulatory neuron
IL1R,IL1VR,1,Motor neuron,Motor neuron
IL1R,RMDDL,3,Motor neuron,Motor neuron
IL1R,RMDDR,4,Motor neuron,Motor neuron
IL1R,RMDL,4,Motor neuron,Motor neuron
IL1R,RMDR,1,Motor neuron,Motor neuron
IL1R,RMDVL,4,Motor neuron,Motor neuron
IL1R,RMDVR,7,Motor neuron,Motor neuron
IL1R,RMFL,1,Motor neuron,Motor neuron
IL1R,RMHL,1,Motor neuron,Motor neuron
IL1R,URAVR,1,Motor neuron,Motor neuron
IL1R,RIS,1,Motor neuron,Modulatory neuron
IL1VR,IL1R,1,Motor neuron,Motor neuron
IL1VR,RMDDR,8,Motor neuron,Motor neuron
IL1VR,RMER,2,Motor neuron,Motor neuron
RMDL,IL2R,1,Motor neuron,Sensory neuron
RMDL,RIAL,10,Motor neuron,Interneuron
RMDL,RIAR,8,Motor neuron,Interneuron
RMDL,RIML,1,Motor neuron,Interneuron
RMDL,IL1R,2,Motor neuron,Motor neuron
RMDL,RMDDL,1,Motor neuron,Motor neuron
RMDL,RMDDR,1,Motor neuron,Motor neuron
RMDL,RMDR,7,Motor neuron,Motor neuron
RMDL,RMDVR,1,Motor neuron,Motor neuron
RMDL,RMHL,1,Motor neuron,Motor neuron
RMDL,RMGR,1,Motor neuron,Modulatory neuron
URAVR,IL1R,1,Motor neuron,Motor neuron
URAVR,IL1VR,2,Motor neuron,Motor neuron
URAVR,RMER,4,Motor neuron,Motor neuron
IL2VL,BAGR,1,Sensory neuron,Sensory neuron
IL2VL,OLQVL,3,Sensory neuron,Sensory neuron
IL2VL,URXL,2,Sensory neuron,Sensory neuron
IL2VL,RIAL,3,Sensory neuron,Interneuron
IL2VL,RIH,2,Sensory neuron,Interneuron
IL2VL,IL1VL,6,Sensory neuron,Motor neuron
IL2VL,RMDDL,1,Sensory neuron,Motor neuron
IL2VL,RMED,2,Sensory neuron,Motor neuron
IL2VL,RMER,4,Sensory neuron,Motor neuron
IL2VL,URAVL,4,Sensory neuron,Motor neuron
IL1VL,PVR,1,Motor neuron,Interneuron
IL1VL,RMDDL,8,Motor neuron,Motor neuron
RMDDL,IL1DR,1,Motor neuron,Motor neuron
RMDDL,IL1R,2,Motor neuron,Motor neuron
RMDDL,RMDDL,1,Motor neuron,Motor neuron
RMDDL,RMDVR,8,Motor neuron,Motor neuron
RMDDL,SMBDL,1,Motor neuron,Motor neuron
URAVL,IL2L,1,Motor neuron,Sensory neuron
URAVL,IL1L,1,Motor neuron,Motor neuron
URAVL,IL1VL,1,Motor neuron,Motor neuron
URAVL,RMER,1,Motor neuron,Motor neuron
IL2VR,IL2R,1,Sensory neuron,Sensory neuron
IL2VR,OLQVR,5,Sensory neuron,Sensory neuron
IL2VR,URYVR,1,Sensory neuron,Sensory neuron
IL2VR,RIAR,2,Sensory neuron,Interneuron
IL2VR,RIH,1,Sensory neuron,Interneuron
IL2VR,IL1VR,4,Sensory neuron,Motor neuron
IL2VR,RMDDR,1,Sensory neuron,Motor neuron
IL2VR,RMDVL,1,Sensory neuron,Motor neuron
IL2VR,RMED,2,Sensory neuron,Motor neuron
IL2VR,RMER,3,Sensory neuron,Motor neuron
IL2VR,URAVR,4,Sensory neuron,Motor neuron
URYVR,RIBR,4,Sensory neuron,Interneuron
URYVR,IL1VR,1,Sensory neuron,Motor neuron
URYVR,RMDDR,10,Sensory neuron,Motor neuron
URYVR,RMDVL,5,Sensory neuron,Motor neuron
URYVR,SMDVL,2,Sensory neuron,Motor neuron
RMDVL,RMDDR,16,Motor neuron,Motor neuron
RMDVL,RMDVR,1,Motor neuron,Motor neuron
RMDVL,RMED,2,Motor neuron,Motor neuron
RMDVL,SMBVR,2,Motor neuron,Motor neuron
SMDDR,URYDL,1,Motor neuron,Sensory neuron
SMDDR,RIAL,4,Motor neuron,Interneuron
SMDDR,RIAR,4,Motor neuron,Interneuron
SMDDR,RIMR,2,Motor neuron,Interneuron
SMDDR,RMDL,1,Motor neuron,Motor neuron
SMDDR,RMDR,1,Motor neuron,Motor neuron
SMDDR,SMDVL,6,Motor neuron,Motor neuron
SMDDR,CEPDL,1,Motor neuron,Modulatory neuron
PLNL,SAADL,2,Sensory neuron,Sensory neuron
PLNL,SAAVR,1,Sensory neuron,Sensory neuron
PLNL,SMBVL,6,Sensory neuron,Motor neuron
PLNL,SMDVR,2,Sensory neuron,Motor neuron
SAADL,OLLR,2,Sensory neuron,Sensory neuron
SAADL,RIML,8,Sensory neuron,Interneuron
SAADL,RIMR,9,Sensory neuron,Interneuron
SAADL,RMFR,2,Sensory neuron,Motor neuron
SAADL,SMDVR,4,Sensory neuron,Motor neuron
PLNR,SAADR,6,Sensory neuron,Sensory neuron
PLNR,SMBVR,5,Sensory neuron,Motor neuron
PLNR,SMDVL,1,Sensory neuron,Motor neuron
PLNR,RMGR,3,Sensory neuron,Modulatory neuron
RIMR,AUAR,1,Interneuron,Sensory neuron
RIMR,SAADL,2,Interneuron,Sensory neuron
RIMR,SAAVL,5,Interneuron,Sensory neuron
RIMR,SAAVR,5,Interneuron,Sensory neuron
RIMR,AIBL,13,Interneuron,Interneuron
RIMR,RIAL,1,Interneuron,Interneuron
RIMR,RIBR,2,Interneuron,Interneuron
RIMR,RIFR,1,Interneuron,Interneuron
RIMR,RMDL,7,Interneuron,Motor neuron
RIMR,RMDR,6,Interneuron,Motor neuron
RIMR,RMFR,3,Interneuron,Motor neuron
RIMR,SMDDL,7,Interneuron,Motor neuron
RIMR,SMDDR,5,Interneuron,Motor neuron
RIMR,SMDVL,1,Interneuron,Motor neuron
RIMR,SMDVR,7,Interneuron,Motor neuron
RIS,URYDR,1,Modulatory neuron,Sensory neuron
RIS,URYVL,2,Modulatory neuron,Sensory neuron
RIS,RIBL,6,Modulatory neuron,Interneuron
RIS,RIBR,6,Modulatory neuron,Interneuron
RIS,RIML,8,Modulatory neuron,Interneuron
RIS,RIMR,9,Modulatory neuron,Interneuron
RIS,RMDL,4,Modulatory neuron,Motor neuron
RIS,RMDR,4,Modulatory neuron,Motor neuron
RIS,SMDDL,2,Modulatory neuron,Motor neuron
RIS,SMDDR,3,Modulatory neuron,Motor neuron
RIS,SMDVL,1,Modulatory neuron,Motor neuron
RIS,SMDVR,1,Modulatory neuron,Motor neuron
RIS,AVKL,10,Modulatory neuron,Modulatory neuron
RIS,AVKR,7,Modulatory neuron,Modulatory neuron
RIS,AVL,3,Modulatory neuron,Modulatory neuron
RIS,CEPDL,2,Modulatory neuron,Modulatory neuron
RIS,CEPDR,3,Modulatory neuron,Modulatory neuron
RIS,CEPVL,3,Modulatory neuron,Modulatory neuron
RIS,CEPVR,3,Modulatory neuron,Modulatory neuron
RIS,RICR,3,Modulatory neuron,Modulatory neuron
URBL,OLQDL,1,Sensory neuron,Sensory neuron
URBL,SDQL,1,Sensory neuron,Sensory neuron
URBL,URXL,11,Sensory neuron,Sensory neuron
URBL,ADAL,5,Sensory neuron,Interneuron
URBL,RIBL,1,Sensory neuron,Interneuron
URBL,IL1L,1,Sensory neuron,Motor neuron
URBL,RIVL,1,Sensory neuron,Motor neuron
URBL,RMDR,1,Sensory neuron,Motor neuron
URBL,RMHR,2,Sensory neuron,Motor neuron
URBL,SMBDR,1,Sensory neuron,Motor neuron
URBL,SMDVL,1,Sensory neuron,Motor neuron
URBL,ADEL,1,Sensory neuron,Modulatory neuron
URBL,CEPDL,1,Sensory neuron,Modulatory neuron
URBL,CEPVL,4,Sensory neuron,Modulatory neuron
URBL,RICL,7,Sensory neuron,Modulatory neuron
URBL,RICR,1,Sensory neuron,Modulatory neuron
URBL,RMGL,1,Sensory neuron,Modulatory neuron
IL1L,IL1DL,2,Motor neuron,Motor neuron
IL1L,RMDDL,4,Motor neuron,Motor neuron
IL1L,RMDDR,3,Motor neuron,Motor neuron
IL1L,RMDL,3,Motor neuron,Motor neuron
IL1L,RMDR,5,Motor neuron,Motor neuron
IL1L,RMDVL,3,Motor neuron,Motor neuron
IL1L,RMDVR,5,Motor neuron,Motor neuron
IL1L,RMED,1,Motor neuron,Motor neuron
IL1L,RMHR,1,Motor neuron,Motor neuron
URYDR,RIBR,1,Sensory neuron,Interneuron
URYDR,IL1DR,5,Sensory neuron,Motor neuron
URYDR,RMDDL,6,Sensory neuron,Motor neuron
URYDR,RMDVR,14,Sensory neuron,Motor neuron
URYDR,RMED,1,Sensory neuron,Motor neuron
URYDR,SMDDL,5,Sensory neuron,Motor neuron
DVC,OLLL,1,Interneuron,Sensory neuron
DVC,SAAVR,1,Interneuron,Sensory neuron
DVC,AIBL,10,Interneuron,Interneuron
DVC,AIBR,6,Interneuron,Interneuron
DVC,RIBL,4,Interneuron,Interneuron
DVC,RIBR,6,Interneuron,Interneuron
DVC,RIGL,9,Interneuron,Interneuron
DVC,RIGR,7,Interneuron,Interneuron
DVC,RIML,1,Interneuron,Interneuron
DVC,RIVL,1,Interneuron,Motor neuron
DVC,RMFL,4,Interneuron,Motor neuron
DVC,RMFR,11,Interneuron,Motor neuron
DVC,AVKL,3,Interneuron,Modulatory neuron
DVC,AVKR,3,Interneuron,Modulatory neuron
DVC,AVL,1,Interneuron,Modulatory neuron
AINR,AFDL,7,Interneuron,Sensory neuron
AINR,ASER,2,Interneuron,Sensory neuron
AINR,AUAL,5,Interneuron,Sensory neuron
AINR,AUAR,1,Interneuron,Sensory neuron
AINR,AWCR,1,Interneuron,Sensory neuron
AINR,BAGR,10,Interneuron,Sensory neuron
AINR,AIBR,2,Interneuron,Interneuron
AINR,RIBL,8,Interneuron,Interneuron
AINR,RIBR,2,Interneuron,Interneuron
AINR,RIML,1,Interneuron,Interneuron
AINR,CEPVL,2,Interneuron,Modulatory neuron
AVFL,AQR,1,Modulatory neuron,Sensory neuron
AVFL,DVA,3,Modulatory neuron,Modulatory neuron
AVFL,AVJL,1,Modulatory neuron,Modulatory neuron
AVFL,RIFL,1,Modulatory neuron,Interneuron
AVFL,AIMR,1,Modulatory neuron,Modulatory neuron
AVFL,AVFR,2,Modulatory neuron,Modulatory neuron
AVFL,HSNL,2,Modulatory neuron,Modulatory neuron
AVFL,HSNR,1,Modulatory neuron,Modulatory neuron
AVFL,PVNR,2,Modulatory neuron,Modulatory neuron
AVKL,SAADR,2,Modulatory neuron,Sensory neuron
AVKL,SAAVR,1,Modulatory neuron,Sensory neuron
AVKL,RIGR,4,Modulatory neuron,Interneuron
AVKL,RIML,4,Modulatory neuron,Interneuron
AVKL,RIMR,4,Modulatory neuron,Interneuron
AVKL,RIVL,1,Modulatory neuron,Motor neuron
AVKL,RMDL,1,Modulatory neuron,Motor neuron
AVKL,RMFL,1,Modulatory neuron,Motor neuron
AVKL,SMBDR,1,Modulatory neuron,Motor neuron
AVKL,SMDDL,2,Modulatory neuron,Motor neuron
AVKL,SMDVL,1,Modulatory neuron,Motor neuron
AVKL,AVL,1,Modulatory neuron,Modulatory neuron
AVKL,DVC,1,Modulatory neuron,Interneuron
AVKL,RIS,1,Modulatory neuron,Modulatory neuron
PVT,IL2VL,1,Interneuron,Sensory neuron
PVT,AIBL,5,Interneuron,Interneuron
PVT,AIBR,4,Interneuron,Interneuron
PVT,RIGL,5,Interneuron,Interneuron
PVT,RIGR,3,Interneuron,Interneuron
PVT,RIH,3,Interneuron,Interneuron
PVT,RMFL,9,Interneuron,Motor neuron
PVT,RMFR,4,Interneuron,Motor neuron
PVT,SMBDL,1,Interneuron,Motor neuron
PVT,URAVL,1,Interneuron,Motor neuron
PVT,AVKL,6,Interneuron,Modulatory neuron
PVT,AVKR,15,Interneuron,Modulatory neuron
PVT,AVL,6,Interneuron,Modulatory neuron
PVT,DVC,2,Interneuron,Interneuron
AVKR,SAADL,2,Modulatory neuron,Sensory neuron
AVKR,SAAVL,2,Modulatory neuron,Sensory neuron
AVKR,AIBL,1,Modulatory neuron,Interneuron
AVKR,AIBR,2,Modulatory neuron,Interneuron
AVKR,RIGL,1,Modulatory neuron,Interneuron
AVKR,RIML,3,Modulatory neuron,Interneuron
AVKR,RIMR,3,Modulatory neuron,Interneuron
AVKR,RIVL,1,Modulatory neuron,Motor neuron
AVKR,RIVR,1,Modulatory neuron,Motor neuron
AVKR,RMDR,5,Modulatory neuron,Motor neuron
AVKR,RMFR,1,Modulatory neuron,Motor neuron
AVKR,SMDVL,1,Modulatory neuron,Motor neuron
AVKR,SMDVR,2,Modulatory neuron,Motor neuron
AVKR,AVL,2,Modulatory neuron,Modulatory neuron
AVKR,DVC,1,Modulatory neuron,Interneuron
AVKR,RIS,5,Modulatory neuron,Modulatory neuron
AVL,PVT,1,Modulatory neuron,Interneuron
AVL,RMER,1,Modulatory neuron,Motor neuron
AVL,RIS,1,Modulatory neuron,Modulatory neuron
ALA,ADLL,1,Modulatory neuron,Sensory neuron
ALA,BDUL,1,Modulatory neuron,Interneuron
ALA,PVNL,1,Modulatory neuron,Modulatory neuron
