Source,Target,Weight,source_ct,target_ct
VA12,DD06,7.0,motorneuron,motorneuron
VA12,VA11,1.0,motorneuron,motorneuron
VA12,VB11,7.0,motorneuron,motorneuron
VA12,VD12,8.0,motorneuron,motorneuron
VA12,VD13,6.0,motorneuron,motorneuron
VB01,AVFR,1.0,motorneuron,interneuron
VB01,SAAVR,1.0,motorneuron,interneuron
VB01,AVBL,1.0,motorneuron,interneuron
VB01,SABD,3.0,motorneuron,motorneuron
VB01,SMDVL,6.0,motorneuron,motorneuron
VB01,DB02,1.0,motorneuron,motorneuron
VB01,VB02,2.0,motorneuron,motorneuron
VB02,AVBL,14.0,motorneuron,interneuron
VB02,AVBR,6.0,motorneuron,interneuron
VB02,VB01,2.0,motorneuron,motorneuron
VB02,VB03,10.0,motorneuron,motorneuron
VB02,VB04,1.0,motorneuron,motorneuron
VB02,VB07,1.0,motorneuron,motorneuron
VB03,AVBR,7.0,motorneuron,interneuron
VB03,DB01,5.0,motorneuron,motorneuron
VB03,VA04,1.0,motorneuron,motorneuron
VB03,VB02,10.0,motorneuron,motorneuron
VB03,VB04,1.0,motorneuron,motorneuron
VB04,AVBL,3.0,motorneuron,interneuron
VB04,AVBR,5.0,motorneuron,interneuron
VB04,DB02,1.0,motorneuron,motorneuron
VB04,VB02,1.0,motorneuron,motorneuron
VB04,VB03,1.0,motorneuron,motorneuron
VB04,VB05,1.0,motorneuron,motorneuron
VB05,AVBL,3.0,motorneuron,interneuron
VB05,AVBR,3.0,motorneuron,interneuron
VB05,VB04,1.0,motorneuron,motorneuron
VB05,VB06,5.0,motorneuron,motorneuron
VB06,AVBL,3.0,motorneuron,interneuron
VB06,AVBR,4.0,motorneuron,interneuron
VB06,DB03,1.0,motorneuron,motorneuron
VB06,VB05,5.0,motorneuron,motorneuron
VB06,VB07,5.0,motorneuron,motorneuron
VB07,AVBL,4.0,motorneuron,interneuron
VB07,AVBR,3.0,motorneuron,interneuron
VB07,DB04,1.0,motorneuron,motorneuron
VB07,VB02,1.0,motorneuron,motorneuron
VB07,VB06,5.0,motorneuron,motorneuron
VB07,VB08,5.0,motorneuron,motorneuron
VB08,AVBL,4.0,motorneuron,interneuron
VB08,AVBR,4.0,motorneuron,interneuron
VB08,VA09,3.0,motorneuron,motorneuron
VB08,VB07,5.0,motorneuron,motorneuron
VB08,VB09,5.0,motorneuron,motorneuron
VB09,PDER,7.0,motorneuron,sensory
VB09,AVBL,4.0,motorneuron,interneuron
VB09,AVBR,4.0,motorneuron,interneuron
VB09,VB08,5.0,motorneuron,motorneuron
VB09,VB10,5.0,motorneuron,motorneuron
VB10,PDEL,1.0,motorneuron,sensory
VB10,PDER,4.0,motorneuron,sensory
VB10,AVKL,1.0,motorneuron,interneuron
VB10,AVBL,4.0,motorneuron,interneuron
VB10,PVCL,2.0,motorneuron,interneuron
VB10,PVCR,1.0,motorneuron,interneuron
VB10,VA11,3.0,motorneuron,motorneuron
VB10,VB09,5.0,motorneuron,motorneuron
VB10,VD11,1.0,motorneuron,motorneuron
VB10,VD12,1.0,motorneuron,motorneuron
VB11,AVKL,1.0,motorneuron,interneuron
VB11,AVBL,5.0,motorneuron,interneuron
VB11,AVBR,6.0,motorneuron,interneuron
VB11,AVAL,2.0,motorneuron,interneuron
VB11,PVCL,4.0,motorneuron,interneuron
VB11,PVCR,2.0,motorneuron,interneuron
VB11,DA09,1.0,motorneuron,motorneuron
VB11,AS11,1.0,motorneuron,motorneuron
VB11,VA12,7.0,motorneuron,motorneuron
VB11,VD12,1.0,motorneuron,motorneuron
VD01,RIFL,1.0,motorneuron,interneuron
VD01,RIGL,3.0,motorneuron,interneuron
VD01,RIGR,2.0,motorneuron,interneuron
VD01,DVC,2.0,motorneuron,interneuron
VD01,SMDDR,5.0,motorneuron,motorneuron
VD01,DD01,1.0,motorneuron,motorneuron
VD01,VD02,4.0,motorneuron,motorneuron
VD01,VC01,1.0,motorneuron,motorneuron
VD01,VC02,1.0,motorneuron,motorneuron
VD02,DD01,3.0,motorneuron,motorneuron
VD02,VA02,1.0,motorneuron,motorneuron
VD02,VD01,4.0,motorneuron,motorneuron
VD02,VD02,3.0,motorneuron,motorneuron
VD02,VD03,7.0,motorneuron,motorneuron
VD03,DD01,4.0,motorneuron,motorneuron
VD03,DD02,1.0,motorneuron,motorneuron
VD03,VA03,1.0,motorneuron,motorneuron
VD03,VD02,7.0,motorneuron,motorneuron
VD03,VD04,6.0,motorneuron,motorneuron
VD04,DD02,2.0,motorneuron,motorneuron
VD04,VD03,6.0,motorneuron,motorneuron
VD04,VD05,1.0,motorneuron,motorneuron
VD05,DD02,1.0,motorneuron,motorneuron
VD05,DD03,1.0,motorneuron,motorneuron
VD05,VD04,1.0,motorneuron,motorneuron
VD05,VD06,10.0,motorneuron,motorneuron
VD06,PDEL,2.0,motorneuron,sensory
VD06,DD03,2.0,motorneuron,motorneuron
VD06,VD05,10.0,motorneuron,motorneuron
VD06,VD07,15.0,motorneuron,motorneuron
VD07,DD03,1.0,motorneuron,motorneuron
VD07,DD04,1.0,motorneuron,motorneuron
VD07,VD06,15.0,motorneuron,motorneuron
VD07,VD08,6.0,motorneuron,motorneuron
VD08,DD04,2.0,motorneuron,motorneuron
VD08,VD07,6.0,motorneuron,motorneuron
VD08,VD09,6.0,motorneuron,motorneuron
VD09,PVM,1.0,motorneuron,sensory
VD09,PVDR,1.0,motorneuron,sensory
VD09,PDER,5.0,motorneuron,sensory
VD09,DD04,1.0,motorneuron,motorneuron
VD09,DD05,1.0,motorneuron,motorneuron
VD09,VD08,6.0,motorneuron,motorneuron
VD09,VD10,6.0,motorneuron,motorneuron
VD10,DD05,2.0,motorneuron,motorneuron
VD10,VD09,6.0,motorneuron,motorneuron
VD10,VD11,6.0,motorneuron,motorneuron
VD11,DVC,1.0,motorneuron,interneuron
VD11,PVT,3.0,motorneuron,interneuron
VD11,AVL,1.0,motorneuron,interneuron
VD11,AVAR,1.0,motorneuron,interneuron
VD11,DD05,1.0,motorneuron,motorneuron
VD11,DD06,3.0,motorneuron,motorneuron
VD11,VB10,1.0,motorneuron,motorneuron
VD11,VD10,6.0,motorneuron,motorneuron
VD11,VD12,6.0,motorneuron,motorneuron
VD12,AVFL,3.0,motorneuron,interneuron
VD12,AVHL,8.0,motorneuron,interneuron
VD12,AVHR,13.0,motorneuron,interneuron
VD12,PVPR,35.0,motorneuron,interneuron
VD12,PVT,4.0,motorneuron,interneuron
VD12,AVL,2.0,motorneuron,interneuron
VD12,DD06,14.0,motorneuron,motorneuron
VD12,VA12,8.0,motorneuron,motorneuron
VD12,VB10,1.0,motorneuron,motorneuron
VD12,VB11,1.0,motorneuron,motorneuron
VD12,VD11,6.0,motorneuron,motorneuron
VD12,VD13,6.0,motorneuron,motorneuron
VD13,PVR,1.0,motorneuron,interneuron
VD13,PVPL,11.0,motorneuron,interneuron
VD13,PVNR,1.0,motorneuron,interneuron
VD13,DVB,5.0,motorneuron,interneuron
VD13,DVC,1.0,motorneuron,interneuron
VD13,PVT,17.0,motorneuron,interneuron
VD13,AVL,5.0,motorneuron,interneuron
VD13,PVWL,1.0,motorneuron,interneuron
VD13,PVWR,2.0,motorneuron,interneuron
VD13,PVCL,1.0,motorneuron,interneuron
VD13,DA09,2.0,motorneuron,motorneuron
VD13,PDB,4.0,motorneuron,motorneuron
VD13,DD06,2.0,motorneuron,motorneuron
VD13,VA12,6.0,motorneuron,motorneuron
VD13,VD12,6.0,motorneuron,motorneuron
HSNL,ASKL,1.0,motorneuron,sensory
HSNL,ASKR,3.0,motorneuron,sensory
HSNL,ALA,1.0,motorneuron,interneuron
HSNL,RIFL,1.0,motorneuron,interneuron
HSNL,BDUR,1.0,motorneuron,interneuron
HSNL,PVPL,1.0,motorneuron,interneuron
HSNL,PVNR,2.0,motorneuron,interneuron
HSNL,HSNR,1.0,motorneuron,motorneuron
HSNR,ASKR,3.0,motorneuron,sensory
HSNR,ALA,1.0,motorneuron,interneuron
HSNR,BDUR,1.0,motorneuron,interneuron
HSNR,PVPR,1.0,motorneuron,interneuron
HSNR,PVNR,2.0,motorneuron,interneuron
HSNR,DD01,1.0,motorneuron,motorneuron
HSNR,HSNL,1.0,motorneuron,motorneuron
VC01,PVPR,1.0,motorneuron,interneuron
VC01,DD01,1.0,motorneuron,motorneuron
VC01,VD01,1.0,motorneuron,motorneuron
VC01,VC02,12.0,motorneuron,motorneuron
VC01,VC03,7.0,motorneuron,motorneuron
VC02,PVT,1.0,motorneuron,interneuron
VC02,DD04,2.0,motorneuron,motorneuron
VC02,VD01,1.0,motorneuron,motorneuron
VC02,VC01,12.0,motorneuron,motorneuron
VC02,VC02,1.0,motorneuron,motorneuron
VC02,VC03,3.0,motorneuron,motorneuron
VC03,PVT,1.0,motorneuron,interneuron
VC03,DD04,2.0,motorneuron,motorneuron
VC03,VC01,7.0,motorneuron,motorneuron
VC03,VC02,3.0,motorneuron,motorneuron
VC03,VC04,4.0,motorneuron,motorneuron
VC04,AVFL,1.0,motorneuron,interneuron
VC04,AVFR,1.0,motorneuron,interneuron
VC04,VC03,4.0,motorneuron,motorneuron
VC04,VC05,4.0,motorneuron,motorneuron
VC05,AVFL,1.0,motorneuron,interneuron
VC05,AVFR,1.0,motorneuron,interneuron
VC05,DVC,1.0,motorneuron,interneuron
VC05,PVT,2.0,motorneuron,interneuron
VC05,VC04,4.0,motorneuron,motorneuron
VC05,VC05,4.0,motorneuron,motorneuron
VC05,VC06,4.0,motorneuron,motorneuron
VC06,DVC,1.0,motorneuron,interneuron
VC06,PVT,2.0,motorneuron,interneuron
VC06,VC05,4.0,motorneuron,motorneuron
