Source,Target,Weight,source_ct,target_ct
CA08,DD05,9.0,interneuron,motorneuron
CA08,VD10,1.0,interneuron,motorneuron
CA08,EF2,2.0,interneuron,interneuron
CA08,CA09,3.0,interneuron,interneuron
CA09,PVPR,7.0,interneuron,interneuron
CA09,AS10,3.0,interneuron,motorneuron
CA09,VD11,2.0,interneuron,motorneuron
CA09,EF1,1.0,interneuron,interneuron
CA09,CA08,3.0,interneuron,interneuron
CA09,CP08,2.0,interneuron,interneuron
CA09,CP09,3.0,interneuron,interneuron
CP01,DVB,1.0,interneuron,interneuron
CP01,DVC,2.0,interneuron,interneuron
CP01,PDB,2.0,interneuron,motorneuron
CP01,R3BR,4.0,interneuron,sensory
CP01,HOA,2.0,interneuron,sensory
CP01,HOB,4.0,interneuron,sensory
CP01,PVZ,3.0,interneuron,interneuron
CP01,DVF,1.0,interneuron,interneuron
CP01,EF3,1.0,interneuron,interneuron
CP01,CA05,7.0,interneuron,interneuron
CP01,CP02,30.0,interneuron,interneuron
CP01,CP03,5.0,interneuron,interneuron
CP01,CP04,5.0,interneuron,interneuron
CP01,CP06,3.0,interneuron,interneuron
CP02,SPDR,1.0,interneuron,sensory
CP02,CA06,3.0,interneuron,interneuron
CP02,CP01,30.0,interneuron,interneuron
CP02,CP03,13.0,interneuron,interneuron
CP02,CP04,6.0,interneuron,interneuron
CP03,DVC,1.0,interneuron,interneuron
CP03,R3BR,5.0,interneuron,sensory
CP03,CA05,4.0,interneuron,interneuron
CP03,CA06,4.0,interneuron,interneuron
CP03,CP01,5.0,interneuron,interneuron
CP03,CP02,13.0,interneuron,interneuron
CP03,CP04,19.0,interneuron,interneuron
CP04,AVHR,1.0,interneuron,interneuron
CP04,DVC,1.0,interneuron,interneuron
CP04,AVJL,1.0,interneuron,interneuron
CP04,DD04,3.0,interneuron,motorneuron
CP04,DD05,9.0,interneuron,motorneuron
CP04,R2BR,3.0,interneuron,sensory
CP04,PCCR,2.0,interneuron,sensory
CP04,DVF,1.0,interneuron,interneuron
CP04,EF1,6.0,interneuron,interneuron
CP04,EF2,3.0,interneuron,interneuron
CP04,EF3,2.0,interneuron,interneuron
CP04,CA05,13.0,interneuron,interneuron
CP04,CA06,1.0,interneuron,interneuron
CP04,CP01,5.0,interneuron,interneuron
CP04,CP02,6.0,interneuron,interneuron
CP04,CP03,19.0,interneuron,interneuron
CP04,CP05,12.0,interneuron,interneuron
CP04,CP06,3.0,interneuron,interneuron
CP05,PVQR,1.0,interneuron,interneuron
CP05,PVPL,1.0,interneuron,interneuron
CP05,AVG,5.0,interneuron,interneuron
CP05,DVC,1.0,interneuron,interneuron
CP05,AVJL,1.0,interneuron,interneuron
CP05,AVAR,2.0,interneuron,interneuron
CP05,DD04,2.0,interneuron,motorneuron
CP05,VD08,1.0,interneuron,motorneuron
CP05,PCCR,1.0,interneuron,sensory
CP05,PVZ,1.0,interneuron,interneuron
CP05,DVF,1.0,interneuron,interneuron
CP05,EF1,2.0,interneuron,interneuron
CP05,EF2,1.0,interneuron,interneuron
CP05,EF3,6.0,interneuron,interneuron
CP05,CA05,22.0,interneuron,interneuron
CP05,CP04,12.0,interneuron,interneuron
CP05,CP06,33.0,interneuron,interneuron
CP06,DVC,1.0,interneuron,interneuron
CP06,HOB,4.0,interneuron,sensory
CP06,PCCR,2.0,interneuron,sensory
CP06,SPDL,1.0,interneuron,sensory
CP06,DVE,1.0,interneuron,interneuron
CP06,EF1,1.0,interneuron,interneuron
CP06,EF3,1.0,interneuron,interneuron
CP06,CA05,2.0,interneuron,interneuron
CP06,CA06,1.0,interneuron,interneuron
CP06,CP01,3.0,interneuron,interneuron
CP06,CP04,3.0,interneuron,interneuron
CP06,CP05,33.0,interneuron,interneuron
CP07,PVNL,1.0,interneuron,interneuron
CP07,AS09,2.0,interneuron,motorneuron
CP07,AS11,17.0,interneuron,motorneuron
CP07,DD06,1.0,interneuron,motorneuron
CP07,R2AL,2.0,interneuron,sensory
CP07,R3BL,1.0,interneuron,sensory
CP07,R4AL,1.0,interneuron,sensory
CP07,R6AR,3.0,interneuron,sensory
CP07,R7AL,1.0,interneuron,sensory
CP07,R7AR,19.0,interneuron,sensory
CP07,R7BL,17.0,interneuron,sensory
CP07,SPVR,1.0,interneuron,sensory
CP07,PVV,7.0,interneuron,interneuron
CP07,EF3,2.0,interneuron,interneuron
CP07,CA07,5.0,interneuron,interneuron
CP08,AS11,4.0,interneuron,motorneuron
CP08,R7AL,13.0,interneuron,sensory
CP08,R7AR,10.0,interneuron,sensory
CP08,R7BL,1.0,interneuron,sensory
CP08,SPVR,1.0,interneuron,sensory
CP08,CA07,1.0,interneuron,interneuron
CP08,CA09,2.0,interneuron,interneuron
CP09,AVKR,2.0,interneuron,interneuron
CP09,PDB,1.0,interneuron,motorneuron
CP09,DD06,1.0,interneuron,motorneuron
CP09,R2AL,6.0,interneuron,sensory
CP09,R2AR,2.0,interneuron,sensory
CP09,R6AL,18.0,interneuron,sensory
CP09,R6AR,51.0,interneuron,sensory
CP09,R7BL,8.0,interneuron,sensory
CP09,PCBL,1.0,interneuron,sensory
CP09,PCBR,2.0,interneuron,sensory
CP09,SPDL,3.0,interneuron,sensory
CP09,PVV,3.0,interneuron,interneuron
CP09,CA09,3.0,interneuron,interneuron
CP09,CP09,3.0,interneuron,interneuron
