Source,Target,Weight,source_ct,target_ct
RIGR,AVER,7,Interneuron,Interneuron
RIGR,RIBR,5,Interneuron,Interneuron
RIGR,RIR,1,Interneuron,Interneuron
RIGR,RMFR,5,Interneuron,Motor neuron
RIGR,RMHL,5,Interneuron,Motor neuron
RIGR,AVKL,4,Interneuron,Modulatory neuron
RIGR,AVKR,1,Interneuron,Modulatory neuron
RIGR,DVC,3,Interneuron,Interneuron
RIGR,RMGR,1,Interneuron,Modulatory neuron
RIH,AUAL,2,Interneuron,Sensory neuron
RIH,BAGL,1,Interneuron,Sensory neuron
RIH,IL2L,1,Interneuron,Sensory neuron
RIH,IL2R,2,Interneuron,Sensory neuron
RIH,OLQDL,6,Interneuron,Sensory neuron
RIH,OLQDR,6,Interneuron,Sensory neuron
RIH,OLQVL,4,Interneuron,Sensory neuron
RIH,OLQVR,4,Interneuron,Sensory neuron
RIH,URYVR,2,Interneuron,Sensory neuron
RIH,AIYR,1,Interneuron,Interneuron
RIH,AIZL,8,Interneuron,Interneuron
RIH,AIZR,5,Interneuron,Interneuron
RIH,AVEL,1,Interneuron,Interneuron
RIH,RIAL,3,Interneuron,Interneuron
RIH,RIAR,12,Interneuron,Interneuron
RIH,RIBL,6,Interneuron,Interneuron
RIH,RIBR,7,Interneuron,Interneuron
RIH,RIGR,1,Interneuron,Interneuron
RIH,RIPL,7,Interneuron,Interneuron
RIH,RIPR,9,Interneuron,Interneuron
RIH,IL1VR,2,Interneuron,Motor neuron
RIH,RMEV,1,Interneuron,Motor neuron
RIH,CEPDL,3,Interneuron,Modulatory neuron
RIH,CEPDR,2,Interneuron,Modulatory neuron
RIH,CEPVL,1,Interneuron,Modulatory neuron
RIH,CEPVR,5,Interneuron,Modulatory neuron
RIML,SAADL,2,Interneuron,Sensory neuron
RIML,SAADR,4,Interneuron,Sensory neuron
RIML,SAAVL,2,Interneuron,Sensory neuron
RIML,SAAVR,6,Interneuron,Sensory neuron
RIML,ADAL,1,Interneuron,Interneuron
RIML,AIBR,7,Interneuron,Interneuron
RIML,AIZL,1,Interneuron,Interneuron
RIML,AVBL,2,Interneuron,Interneuron
RIML,AVBR,7,Interneuron,Interneuron
RIML,AVEL,1,Interneuron,Interneuron
RIML,AVJR,1,Interneuron,Modulatory neuron
RIML,RIBL,7,Interneuron,Interneuron
RIML,RIBR,1,Interneuron,Interneuron
RIML,RMDL,5,Interneuron,Motor neuron
RIML,RMDR,7,Interneuron,Motor neuron
RIML,RMFL,3,Interneuron,Motor neuron
RIML,SIADL,1,Interneuron,Motor neuron
RIML,SIBDR,1,Interneuron,Motor neuron
RIML,SMDDL,10,Interneuron,Motor neuron
RIML,SMDDR,2,Interneuron,Motor neuron
RIML,SMDVL,5,Interneuron,Motor neuron
RIML,SMDVR,3,Interneuron,Motor neuron
RIML,AVKL,1,Interneuron,Modulatory neuron
RIML,AVKR,1,Interneuron,Modulatory neuron
RIML,RIS,2,Interneuron,Modulatory neuron
RIMR,SAADL,5,Interneuron,Sensory neuron
RIMR,SAADR,2,Interneuron,Sensory neuron
RIMR,SAAVL,5,Interneuron,Sensory neuron
RIMR,SAAVR,6,Interneuron,Sensory neuron
RIMR,AIBL,10,Interneuron,Interneuron
RIMR,AVAL,2,Interneuron,Interneuron
RIMR,AVAR,1,Interneuron,Interneuron
RIMR,AVBL,5,Interneuron,Interneuron
RIMR,AVBR,1,Interneuron,Interneuron
RIMR,RIBL,3,Interneuron,Interneuron
RIMR,RIBR,4,Interneuron,Interneuron
RIMR,RIGR,1,Interneuron,Interneuron
RIMR,RIML,1,Interneuron,Interneuron
RIMR,RMDL,6,Interneuron,Motor neuron
RIMR,RMDR,3,Interneuron,Motor neuron
RIMR,RMFL,1,Interneuron,Motor neuron
RIMR,RMFR,4,Interneuron,Motor neuron
RIMR,SMDDL,5,Interneuron,Motor neuron
RIMR,SMDDR,6,Interneuron,Motor neuron
RIMR,SMDVL,2,Interneuron,Motor neuron
RIMR,SMDVR,6,Interneuron,Motor neuron
RIMR,AVKL,1,Interneuron,Modulatory neuron
RIMR,RIS,1,Interneuron,Modulatory neuron
RIR,ADFL,1,Interneuron,Sensory neuron
RIR,ADFR,2,Interneuron,Sensory neuron
RIR,AQR,5,Interneuron,Sensory neuron
RIR,AUAR,2,Interneuron,Sensory neuron
RIR,DVA,5,Interneuron,Modulatory neuron
RIR,URXL,6,Interneuron,Sensory neuron
RIR,URXR,8,Interneuron,Sensory neuron
RIR,AIYL,2,Interneuron,Interneuron
RIR,AIZL,10,Interneuron,Interneuron
RIR,AIZR,11,Interneuron,Interneuron
RIR,AVEL,1,Interneuron,Interneuron
RIR,AVER,1,Interneuron,Interneuron
RIR,PVPL,2,Interneuron,Interneuron
RIR,PVPR,1,Interneuron,Interneuron
RIR,RIAL,7,Interneuron,Interneuron
RIR,RIAR,9,Interneuron,Interneuron
RIR,RIGL,2,Interneuron,Interneuron
RIR,RIGR,1,Interneuron,Interneuron
RIR,SMBVL,2,Interneuron,Motor neuron
RIR,AVHL,1,Interneuron,Modulatory neuron
IL1DL,OLLL,2,Motor neuron,Sensory neuron
IL1DL,PVR,1,Motor neuron,Interneuron
IL1DL,RIPL,3,Motor neuron,Interneuron
IL1DL,IL1L,1,Motor neuron,Motor neuron
IL1DL,RMDDR,1,Motor neuron,Motor neuron
IL1DL,RMDVL,8,Motor neuron,Motor neuron
IL1DL,RMEL,1,Motor neuron,Motor neuron
IL1DL,URADL,2,Motor neuron,Motor neuron
IL1DR,OLLR,3,Motor neuron,Sensory neuron
IL1DR,RIPR,3,Motor neuron,Interneuron
IL1DR,IL1R,3,Motor neuron,Motor neuron
IL1DR,RMDVR,10,Motor neuron,Motor neuron
IL1DR,RMER,2,Motor neuron,Motor neuron
IL1L,AVER,1,Motor neuron,Interneuron
IL1L,RMDDL,3,Motor neuron,Motor neuron
IL1L,RMDDR,2,Motor neuron,Motor neuron
IL1L,RMDL,3,Motor neuron,Motor neuron
IL1L,RMDR,1,Motor neuron,Motor neuron
IL1L,RMDVL,3,Motor neuron,Motor neuron
IL1L,RMER,1,Motor neuron,Motor neuron
IL1L,RMHR,2,Motor neuron,Motor neuron
IL1R,AVEL,1,Motor neuron,Interneuron
IL1R,IL1DR,1,Motor neuron,Motor neuron
IL1R,IL1VR,1,Motor neuron,Motor neuron
IL1R,RMDDL,1,Motor neuron,Motor neuron
IL1R,RMDDR,5,Motor neuron,Motor neuron
IL1R,RMDL,3,Motor neuron,Motor neuron
IL1R,RMDR,3,Motor neuron,Motor neuron
IL1R,RMDVL,3,Motor neuron,Motor neuron
IL1R,RMDVR,3,Motor neuron,Motor neuron
IL1R,RMEL,1,Motor neuron,Motor neuron
IL1R,RMFL,1,Motor neuron,Motor neuron
IL1R,RMHL,1,Motor neuron,Motor neuron
IL1VL,PVR,1,Motor neuron,Interneuron
IL1VL,RIPL,4,Motor neuron,Interneuron
IL1VL,RMDDL,8,Motor neuron,Motor neuron
IL1VL,RMDVR,1,Motor neuron,Motor neuron
IL1VL,RMEL,3,Motor neuron,Motor neuron
IL1VL,URAVL,1,Motor neuron,Motor neuron
IL1VR,RIPR,2,Motor neuron,Interneuron
IL1VR,RMDDR,3,Motor neuron,Motor neuron
IL1VR,RMER,2,Motor neuron,Motor neuron
RIVL,SAADR,4,Motor neuron,Sensory neuron
RIVL,RIAL,5,Motor neuron,Interneuron
RIVL,RIAR,3,Motor neuron,Interneuron
RIVL,RMDDR,2,Motor neuron,Motor neuron
RIVL,RMDL,1,Motor neuron,Motor neuron
RIVL,RMDVL,3,Motor neuron,Motor neuron
RIVL,SIAVR,6,Motor neuron,Motor neuron
RIVL,SMDDR,2,Motor neuron,Motor neuron
RIVL,SMDVL,2,Motor neuron,Motor neuron
RIVR,SAADL,2,Motor neuron,Sensory neuron
RIVR,RIAL,1,Motor neuron,Interneuron
RIVR,RIAR,3,Motor neuron,Interneuron
RIVR,RMDDL,2,Motor neuron,Motor neuron
RIVR,RMDR,2,Motor neuron,Motor neuron
RIVR,RMDVR,7,Motor neuron,Motor neuron
RIVR,SIAVL,10,Motor neuron,Motor neuron
RIVR,SMDDL,1,Motor neuron,Motor neuron
RIVR,SMDVR,1,Motor neuron,Motor neuron
RIVR,RMGL,1,Motor neuron,Modulatory neuron
RMDDL,URYDR,1,Motor neuron,Sensory neuron
RMDDL,RMDVR,11,Motor neuron,Motor neuron
RMDDL,RMEV,3,Motor neuron,Motor neuron
RMDDL,URADR,1,Motor neuron,Motor neuron
RMDDR,URYDL,1,Motor neuron,Sensory neuron
RMDDR,RMDDL,1,Motor neuron,Motor neuron
RMDDR,RMDVL,12,Motor neuron,Motor neuron
RMDDR,RMED,2,Motor neuron,Motor neuron
RMDDR,RMEV,1,Motor neuron,Motor neuron
RMDDR,SMBDR,1,Motor neuron,Motor neuron
RMDL,AVEL,1,Motor neuron,Interneuron
RMDL,RIAL,15,Motor neuron,Interneuron
RMDL,RIAR,8,Motor neuron,Interneuron
RMDL,RIML,1,Motor neuron,Interneuron
RMDL,IL1R,3,Motor neuron,Motor neuron
RMDL,RIVL,1,Motor neuron,Motor neuron
RMDL,RMDDR,3,Motor neuron,Motor neuron
RMDL,RMDR,12,Motor neuron,Motor neuron
RMDL,RMDVL,1,Motor neuron,Motor neuron
RMDL,RMEL,2,Motor neuron,Motor neuron
RMDL,RMFL,5,Motor neuron,Motor neuron
RMDL,RMHL,1,Motor neuron,Motor neuron
RMDL,SIBDR,1,Motor neuron,Motor neuron
RMDL,SMBVR,1,Motor neuron,Motor neuron
RMDL,SMDVL,2,Motor neuron,Motor neuron
RMDL,ADER,1,Motor neuron,Modulatory neuron
RMDR,RIAL,7,Motor neuron,Interneuron
RMDR,RIAR,14,Motor neuron,Interneuron
RMDR,IL1L,1,Motor neuron,Motor neuron
RMDR,RMDDL,2,Motor neuron,Motor neuron
RMDR,RMDDR,1,Motor neuron,Motor neuron
RMDR,RMDL,7,Motor neuron,Motor neuron
RMDR,RMDVL,1,Motor neuron,Motor neuron
RMDR,RMDVR,1,Motor neuron,Motor neuron
RMDR,RMER,2,Motor neuron,Motor neuron
RMDR,RMHR,3,Motor neuron,Motor neuron
RMDR,SMDDR,1,Motor neuron,Motor neuron
RMDVL,IL1VR,1,Motor neuron,Motor neuron
RMDVL,RMDDR,11,Motor neuron,Motor neuron
RMDVL,RMED,1,Motor neuron,Motor neuron
RMDVL,SIBDR,1,Motor neuron,Motor neuron
RMDVL,SMBVR,1,Motor neuron,Motor neuron
RMDVR,RMDDL,10,Motor neuron,Motor neuron
RMDVR,RMDVL,4,Motor neuron,Motor neuron
RMDVR,RMED,3,Motor neuron,Motor neuron
RMDVR,SMBVL,2,Motor neuron,Motor neuron
RMED,RMDVL,1,Motor neuron,Motor neuron
RMED,SMDDL,1,Motor neuron,Motor neuron
RMED,SMDDR,2,Motor neuron,Motor neuron
RMEL,IL1R,1,Motor neuron,Motor neuron
RMEV,RMDDR,1,Motor neuron,Motor neuron
RMEV,SMDVL,2,Motor neuron,Motor neuron
RMEV,SMDVR,1,Motor neuron,Motor neuron
RMFL,AWCL,1,Motor neuron,Sensory neuron
RMFL,BAGL,2,Motor neuron,Sensory neuron
RMFL,PVT,1,Motor neuron,Interneuron
RMFL,RIML,1,Motor neuron,Interneuron
RMFL,RMDL,4,Motor neuron,Motor neuron
RMFL,RMDR,9,Motor neuron,Motor neuron
RMFL,RMDVL,1,Motor neuron,Motor neuron
RMFL,RMEL,1,Motor neuron,Motor neuron
RMFL,RMHL,5,Motor neuron,Motor neuron
RMFL,AVKL,7,Motor neuron,Modulatory neuron
RMFL,AVKR,10,Motor neuron,Modulatory neuron
RMFL,CEPVR,1,Motor neuron,Modulatory neuron
RMFR,BAGR,1,Motor neuron,Sensory neuron
RMFR,AIBR,1,Motor neuron,Interneuron
RMFR,AVEL,1,Motor neuron,Interneuron
RMFR,RIGL,3,Motor neuron,Interneuron
RMFR,IL1L,1,Motor neuron,Motor neuron
RMFR,RIVR,1,Motor neuron,Motor neuron
RMFR,RMDL,9,Motor neuron,Motor neuron
RMFR,RMDR,2,Motor neuron,Motor neuron
RMFR,RMDVL,1,Motor neuron,Motor neuron
RMFR,RMHR,6,Motor neuron,Motor neuron
RMFR,AVKL,9,Motor neuron,Modulatory neuron
RMFR,AVKR,4,Motor neuron,Modulatory neuron
RMFR,CEPDL,1,Motor neuron,Modulatory neuron
RMFR,DVC,1,Motor neuron,Interneuron
RMFR,RIS,2,Motor neuron,Modulatory neuron
RMFR,RMGL,1,Motor neuron,Modulatory neuron
RMHL,RIGR,2,Motor neuron,Interneuron
RMHL,RMDL,2,Motor neuron,Motor neuron
RMHL,RMDR,4,Motor neuron,Motor neuron
RMHL,RMFL,3,Motor neuron,Motor neuron
RMHL,AVKL,2,Motor neuron,Modulatory neuron
RMHL,RMGR,1,Motor neuron,Modulatory neuron
RMHR,RIGL,1,Motor neuron,Interneuron
RMHR,RMDL,4,Motor neuron,Motor neuron
RMHR,RMDR,2,Motor neuron,Motor neuron
RMHR,RMFR,7,Motor neuron,Motor neuron
RMHR,AVKR,1,Motor neuron,Modulatory neuron
SMBDL,ALNR,2,Motor neuron,Sensory neuron
SMBDL,SAAVL,2,Motor neuron,Sensory neuron
SMBDL,SAAVR,9,Motor neuron,Sensory neuron
SMBDL,ADAL,3,Motor neuron,Interneuron
SMBDL,RMDDL,1,Motor neuron,Motor neuron
SMBDL,RMED,4,Motor neuron,Motor neuron
SMBDR,ALNL,3,Motor neuron,Sensory neuron
SMBDR,SAAVL,7,Motor neuron,Sensory neuron
SMBDR,SAAVR,1,Motor neuron,Sensory neuron
SMBDR,ADAL,1,Motor neuron,Interneuron
SMBDR,AVAL,1,Motor neuron,Interneuron
SMBDR,RMDDR,1,Motor neuron,Motor neuron
SMBDR,RMED,5,Motor neuron,Motor neuron
SMBDR,SIADR,1,Motor neuron,Motor neuron
SMBDR,SIBDL,2,Motor neuron,Motor neuron
SMBVL,PLNL,2,Motor neuron,Sensory neuron
SMBVL,SAADL,6,Motor neuron,Sensory neuron
SMBVL,RMDVR,2,Motor neuron,Motor neuron
SMBVL,RMEV,3,Motor neuron,Motor neuron
SMBVR,PLNR,3,Motor neuron,Sensory neuron
SMBVR,SAADR,6,Motor neuron,Sensory neuron
SMBVR,RMDVL,1,Motor neuron,Motor neuron
SMBVR,RMEV,6,Motor neuron,Motor neuron
SMBVR,CEPVR,2,Motor neuron,Modulatory neuron
SMDDL,RIAL,8,Motor neuron,Interneuron
SMDDL,RIAR,7,Motor neuron,Interneuron
SMDDL,RIML,1,Motor neuron,Interneuron
SMDDL,RMDR,2,Motor neuron,Motor neuron
SMDDL,SMDVR,7,Motor neuron,Motor neuron
SMDDL,CEPDR,1,Motor neuron,Modulatory neuron
SMDDR,RIAL,8,Motor neuron,Interneuron
SMDDR,RIAR,5,Motor neuron,Interneuron
SMDDR,RIMR,1,Motor neuron,Interneuron
SMDDR,RMDL,1,Motor neuron,Motor neuron
SMDDR,RMDR,2,Motor neuron,Motor neuron
SMDDR,SMDVL,7,Motor neuron,Motor neuron
SMDDR,RIS,1,Motor neuron,Modulatory neuron
SMDVL,RIAL,7,Motor neuron,Interneuron
SMDVL,RIAR,11,Motor neuron,Interneuron
SMDVL,SMDDR,7,Motor neuron,Motor neuron
SMDVR,OLLL,1,Motor neuron,Sensory neuron
SMDVR,RIAL,7,Motor neuron,Interneuron
SMDVR,RIAR,6,Motor neuron,Interneuron
SMDVR,RIMR,1,Motor neuron,Interneuron
SMDVR,SMDDL,7,Motor neuron,Motor neuron
SMDVR,CEPVL,1,Motor neuron,Modulatory neuron
SMDVR,RIS,1,Motor neuron,Modulatory neuron
URADL,RIPL,5,Motor neuron,Interneuron
URADL,IL1DL,4,Motor neuron,Motor neuron
URADL,RMDDR,3,Motor neuron,Motor neuron
URADL,RMED,2,Motor neuron,Motor neuron
URADL,RMEL,2,Motor neuron,Motor neuron
URADR,RIPR,4,Motor neuron,Interneuron
URADR,IL1DR,3,Motor neuron,Motor neuron
URADR,IL1R,1,Motor neuron,Motor neuron
URADR,RMDDL,1,Motor neuron,Motor neuron
URADR,RMED,2,Motor neuron,Motor neuron
URADR,RMER,2,Motor neuron,Motor neuron
URAVL,RIPL,3,Motor neuron,Interneuron
URAVL,IL1VL,5,Motor neuron,Motor neuron
URAVL,RMEL,4,Motor neuron,Motor neuron
URAVL,RMEV,3,Motor neuron,Motor neuron
URAVR,RIPR,2,Motor neuron,Interneuron
URAVR,IL1R,1,Motor neuron,Motor neuron
URAVR,IL1VR,1,Motor neuron,Motor neuron
URAVR,RMER,3,Motor neuron,Motor neuron
URAVR,RMEV,2,Motor neuron,Motor neuron
ADEL,ALNL,1,Modulatory neuron,Sensory neuron
ADEL,IL2L,1,Modulatory neuron,Sensory neuron
ADEL,SAADR,2,Modulatory neuron,Sensory neuron
ADEL,SDQL,1,Modulatory neuron,Sensory neuron
ADEL,ADAL,1,Modulatory neuron,Interneuron
ADEL,AVAL,1,Modulatory neuron,Interneuron
ADEL,AVAR,3,Modulatory neuron,Interneuron
ADEL,PVT,1,Modulatory neuron,Interneuron
ADEL,RIFL,1,Modulatory neuron,Interneuron
ADEL,RIGL,6,Modulatory neuron,Interneuron
ADEL,RIGR,12,Modulatory neuron,Interneuron
ADEL,IL1L,1,Modulatory neuron,Motor neuron
ADEL,RIVL,1,Modulatory neuron,Motor neuron
ADEL,RIVR,2,Modulatory neuron,Motor neuron
ADEL,RMDDR,2,Modulatory neuron,Motor neuron
ADEL,RMDL,3,Modulatory neuron,Motor neuron
ADEL,RMFR,4,Modulatory neuron,Motor neuron
ADEL,RMHR,2,Modulatory neuron,Motor neuron
ADEL,SMBDR,2,Modulatory neuron,Motor neuron
ADEL,SMDDR,1,Modulatory neuron,Motor neuron
ADEL,SMDVL,1,Modulatory neuron,Motor neuron
ADEL,ADER,4,Modulatory neuron,Modulatory neuron
ADEL,AVKR,1,Modulatory neuron,Modulatory neuron
ADEL,CEPDL,2,Modulatory neuron,Modulatory neuron
ADEL,CEPVL,1,Modulatory neuron,Modulatory neuron
ADER,ALMR,1,Modulatory neuron,Sensory neuron
ADER,ALNR,1,Modulatory neuron,Sensory neuron
ADER,FLPL,1,Modulatory neuron,Sensory neuron
ADER,IL2R,3,Modulatory neuron,Sensory neuron
ADER,OLLR,2,Modulatory neuron,Sensory neuron
ADER,SAADL,1,Modulatory neuron,Sensory neuron
ADER,SAAVL,1,Modulatory neuron,Sensory neuron
ADER,URBR,1,Modulatory neuron,Sensory neuron
ADER,ADAR,1,Modulatory neuron,Interneuron
ADER,AINR,2,Modulatory neuron,Interneuron
ADER,AVAL,4,Modulatory neuron,Interneuron
ADER,AVAR,1,Modulatory neuron,Interneuron
ADER,AVDR,2,Modulatory neuron,Interneuron
ADER,AVER,1,Modulatory neuron,Interneuron
ADER,PVR,2,Modulatory neuron,Interneuron
ADER,PVT,1,Modulatory neuron,Interneuron
ADER,RIGL,10,Modulatory neuron,Interneuron
ADER,RIGR,6,Modulatory neuron,Interneuron
ADER,IL1R,4,Modulatory neuron,Motor neuron
ADER,RIVR,3,Modulatory neuron,Motor neuron
ADER,RMDL,1,Modulatory neuron,Motor neuron
ADER,RMDR,2,Modulatory neuron,Motor neuron
ADER,RMFL,1,Modulatory neuron,Motor neuron
ADER,SIADL,1,Modulatory neuron,Motor neuron
ADER,SMBVR,1,Modulatory neuron,Motor neuron
ADER,ADEL,3,Modulatory neuron,Modulatory neuron
ADER,AVKR,3,Modulatory neuron,Modulatory neuron
ADER,CEPDR,1,Modulatory neuron,Modulatory neuron
ADER,CEPVR,1,Modulatory neuron,Modulatory neuron
AIML,ALML,1,Modulatory neuron,Sensory neuron
AIML,ASGL,6,Modulatory neuron,Sensory neuron
AIML,ASJL,4,Modulatory neuron,Sensory neuron
AIML,ASKL,5,Modulatory neuron,Sensory neuron
AIML,AWBL,1,Modulatory neuron,Sensory neuron
AIML,AIAL,9,Modulatory neuron,Interneuron
AIML,AIZL,2,Modulatory neuron,Interneuron
AIML,AVBL,3,Modulatory neuron,Interneuron
AIML,AVJL,1,Modulatory neuron,Modulatory neuron
AIML,RIFL,1,Modulatory neuron,Interneuron
AIML,SMBVL,1,Modulatory neuron,Motor neuron
AIML,AVFL,3,Modulatory neuron,Modulatory neuron
AIML,AVFR,2,Modulatory neuron,Modulatory neuron
AIML,CEPVL,1,Modulatory neuron,Modulatory neuron
AIML,RMGL,1,Modulatory neuron,Modulatory neuron
AIMR,ALMR,1,Modulatory neuron,Sensory neuron
AIMR,ASGR,8,Modulatory neuron,Sensory neuron
AIMR,ASHR,2,Modulatory neuron,Sensory neuron
AIMR,ASKR,3,Modulatory neuron,Sensory neuron
AIMR,AWBR,1,Modulatory neuron,Sensory neuron
AIMR,ADAR,2,Modulatory neuron,Interneuron
AIMR,AIAR,10,Modulatory neuron,Interneuron
AIMR,AIZR,1,Modulatory neuron,Interneuron
AIMR,AVAR,1,Modulatory neuron,Interneuron
AIMR,AVDR,3,Modulatory neuron,Interneuron
AIMR,AVJR,1,Modulatory neuron,Modulatory neuron
AIMR,RIFR,3,Modulatory neuron,Interneuron
AIMR,SIADL,1,Modulatory neuron,Motor neuron
AIMR,SIBDL,1,Modulatory neuron,Motor neuron
AIMR,SMBDL,1,Modulatory neuron,Motor neuron
AIMR,AIML,1,Modulatory neuron,Modulatory neuron
AIMR,AVFL,1,Modulatory neuron,Modulatory neuron
AIMR,AVFR,1,Modulatory neuron,Modulatory neuron
ALA,ADLL,1,Modulatory neuron,Sensory neuron
ALA,AVAR,1,Modulatory neuron,Interneuron
ALA,AVEL,2,Modulatory neuron,Interneuron
ALA,AVER,2,Modulatory neuron,Interneuron
AVFL,AIAL,1,Modulatory neuron,Interneuron
AVFL,AVAL,1,Modulatory neuron,Interneuron
AVFL,AVBL,2,Modulatory neuron,Interneuron
AVFL,AVBR,2,Modulatory neuron,Interneuron
AVFL,AVJL,1,Modulatory neuron,Modulatory neuron
AVFL,BDUR,2,Modulatory neuron,Interneuron
AVFL,RIFL,3,Modulatory neuron,Interneuron
AVFL,AVFR,1,Modulatory neuron,Modulatory neuron
AVFL,AVHR,1,Modulatory neuron,Modulatory neuron
AVFL,HSNL,2,Modulatory neuron,Modulatory neuron
AVFL,PVNL,1,Modulatory neuron,Modulatory neuron
AVFL,PVQL,1,Modulatory neuron,Modulatory neuron
AVFL,PVQR,1,Modulatory neuron,Modulatory neuron
AVFR,ASJL,1,Modulatory neuron,Sensory neuron
AVFR,ASJR,1,Modulatory neuron,Sensory neuron
AVFR,ASKR,1,Modulatory neuron,Sensory neuron
AVFR,DVA,1,Modulatory neuron,Modulatory neuron
AVFR,AVBR,1,Modulatory neuron,Interneuron
AVFR,BDUR,2,Modulatory neuron,Interneuron
AVFR,RIFR,2,Modulatory neuron,Interneuron
AVFR,SMBVR,1,Modulatory neuron,Motor neuron
AVFR,URADR,1,Modulatory neuron,Motor neuron
AVFR,AIMR,1,Modulatory neuron,Modulatory neuron
AVFR,AVFL,6,Modulatory neuron,Modulatory neuron
AVFR,AVKR,1,Modulatory neuron,Modulatory neuron
AVFR,HSNL,6,Modulatory neuron,Modulatory neuron
AVFR,HSNR,1,Modulatory neuron,Modulatory neuron
AVFR,PVNR,1,Modulatory neuron,Modulatory neuron
AVFR,PVQL,1,Modulatory neuron,Modulatory neuron
AVFR,PVQR,1,Modulatory neuron,Modulatory neuron
AVFR,RID,1,Modulatory neuron,Modulatory neuron
AVHL,ADFR,3,Modulatory neuron,Sensory neuron
AVHL,ADLR,1,Modulatory neuron,Sensory neuron
AVHL,ASHR,1,Modulatory neuron,Sensory neuron
AVHL,AWBR,4,Modulatory neuron,Sensory neuron
AVHL,AVAR,1,Modulatory neuron,Interneuron
AVHL,AVBL,1,Modulatory neuron,Interneuron
AVHL,PVPR,2,Modulatory neuron,Interneuron
AVHL,RIR,7,Modulatory neuron,Interneuron
AVHL,SMBDR,1,Modulatory neuron,Motor neuron
AVHL,SMBVR,2,Modulatory neuron,Motor neuron
AVHL,SMDVL,1,Modulatory neuron,Motor neuron
AVHR,ADFL,3,Modulatory neuron,Sensory neuron
AVHR,AWBL,2,Modulatory neuron,Sensory neuron
AVHR,DVA,1,Modulatory neuron,Modulatory neuron
AVHR,URXL,1,Modulatory neuron,Sensory neuron
AVHR,AINR,2,Modulatory neuron,Interneuron
AVHR,AVBL,2,Modulatory neuron,Interneuron
AVHR,AVBR,2,Modulatory neuron,Interneuron
AVHR,AVJL,1,Modulatory neuron,Modulatory neuron
AVHR,AVJR,3,Modulatory neuron,Modulatory neuron
AVHR,PVCL,1,Modulatory neuron,Interneuron
AVHR,PVPL,3,Modulatory neuron,Interneuron
AVHR,RIGL,1,Modulatory neuron,Interneuron
AVHR,RIML,1,Modulatory neuron,Interneuron
AVHR,RIR,6,Modulatory neuron,Interneuron
AVHR,RMFL,1,Modulatory neuron,Motor neuron
AVHR,SMBDL,2,Modulatory neuron,Motor neuron
AVHR,SMBVL,5,Modulatory neuron,Motor neuron
AVKL,SAADR,2,Modulatory neuron,Sensory neuron
AVKL,SAAVR,1,Modulatory neuron,Sensory neuron
AVKL,AVEL,2,Modulatory neuron,Interneuron
AVKL,AVER,1,Modulatory neuron,Interneuron
AVKL,RIML,4,Modulatory neuron,Interneuron
AVKL,RIMR,3,Modulatory neuron,Interneuron
AVKL,RIVL,1,Modulatory neuron,Motor neuron
AVKL,RMDL,5,Modulatory neuron,Motor neuron
AVKL,RMFL,1,Modulatory neuron,Motor neuron
AVKL,SIADR,1,Modulatory neuron,Motor neuron
AVKL,SIBDR,1,Modulatory neuron,Motor neuron
AVKL,SMDDL,2,Modulatory neuron,Motor neuron
AVKL,SMDDR,1,Modulatory neuron,Motor neuron
AVKL,SMDVL,1,Modulatory neuron,Motor neuron
AVKL,AVKR,2,Modulatory neuron,Modulatory neuron
AVKL,AVL,1,Modulatory neuron,Modulatory neuron
AVKL,RIS,5,Modulatory neuron,Modulatory neuron
AVKR,SAADL,2,Modulatory neuron,Sensory neuron
AVKR,SAAVL,1,Modulatory neuron,Sensory neuron
AVKR,AVEL,2,Modulatory neuron,Interneuron
AVKR,AVER,2,Modulatory neuron,Interneuron
AVKR,RIML,3,Modulatory neuron,Interneuron
AVKR,RIMR,4,Modulatory neuron,Interneuron
AVKR,RIVR,2,Modulatory neuron,Motor neuron
AVKR,RMDL,1,Modulatory neuron,Motor neuron
AVKR,RMDR,6,Modulatory neuron,Motor neuron
AVKR,RMFL,1,Modulatory neuron,Motor neuron
AVKR,SIADL,1,Modulatory neuron,Motor neuron
AVKR,SMBDL,1,Modulatory neuron,Motor neuron
AVKR,SMDVR,1,Modulatory neuron,Motor neuron
AVKR,AVKL,2,Modulatory neuron,Modulatory neuron
AVKR,RIS,6,Modulatory neuron,Modulatory neuron
AVL,URYVR,1,Modulatory neuron,Sensory neuron
AVL,PVT,1,Modulatory neuron,Interneuron
AVL,RIBR,1,Modulatory neuron,Interneuron
AVL,RMER,1,Modulatory neuron,Motor neuron
AVL,RIS,1,Modulatory neuron,Modulatory neuron
CEPDL,OLLL,10,Modulatory neuron,Sensory neuron
CEPDL,OLQDL,4,Modulatory neuron,Sensory neuron
CEPDL,URBL,3,Modulatory neuron,Sensory neuron
CEPDL,URXL,3,Modulatory neuron,Sensory neuron
CEPDL,URYDL,1,Modulatory neuron,Sensory neuron
CEPDL,AVER,7,Modulatory neuron,Interneuron
CEPDL,PVR,1,Modulatory neuron,Interneuron
CEPDL,RIBL,2,Modulatory neuron,Interneuron
CEPDL,IL1DL,4,Modulatory neuron,Motor neuron
CEPDL,IL1L,1,Modulatory neuron,Motor neuron
CEPDL,RMDVL,8,Modulatory neuron,Motor neuron
CEPDL,RMHL,2,Modulatory neuron,Motor neuron
